id,ancestor_list,origin_time,score_AVE
36095,[35066],359,1.000000
36096,[35065],359,8.000000
36097,[35071],359,6.000000
36098,[35063],359,5.500000
36099,[35048],359,0.000000
36100,[35039],359,6.500000
37001,[36098],369,6.500000
37002,[36090],369,6.000000
37003,[36085],369,6.000000
37004,[36047],369,6.500000
37005,[36098],369,7.500000
37006,[36098],369,4.000000
37007,[36098],369,6.500000
37008,[36052],369,8.500000
37009,[36090],369,1.500000
37010,[36047],369,5.500000
37011,[36070],369,6.000000
37012,[36047],369,2.000000
37013,[36064],369,3.500000
37014,[36098],369,8.000000
37015,[36098],369,6.000000
37016,[36098],369,5.500000
37017,[36090],369,1.500000
37018,[36070],369,6.500000
37019,[36098],369,6.500000
37020,[36098],369,5.500000
37021,[36070],369,7.500000
37022,[36085],369,1.000000
37023,[36090],369,1.000000
37024,[36090],369,8.500000
37025,[36045],369,6.000000
37026,[36010],369,7.500000
37027,[36098],369,7.500000
37028,[36047],369,4.000000
37029,[36060],369,6.500000
37030,[36100],369,5.000000
37031,[36052],369,2.500000
37032,[36060],369,7.000000
37033,[36090],369,8.000000
37034,[36052],369,7.000000
37035,[36047],369,12.500000
37036,[36098],369,1.500000
37037,[36064],369,4.000000
37038,[36085],369,6.500000
37039,[36047],369,8.000000
37040,[36060],369,1.500000
37041,[36045],369,8.000000
37042,[36052],369,6.000000
37043,[36100],369,7.000000
37044,[36027],369,3.000000
37045,[36047],369,5.500000
37046,[36052],369,6.500000
37047,[36052],369,5.500000
37048,[36060],369,2.000000
37049,[36070],369,6.000000
37050,[36100],369,8.500000
37051,[36052],369,5.500000
37052,[36098],369,5.000000
37053,[36047],369,5.500000
37054,[36090],369,3.500000
37055,[36090],369,5.000000
37056,[36090],369,2.500000
37057,[36028],369,1.500000
37058,[36070],369,7.500000
37059,[36052],369,1.000000
37060,[36090],369,5.500000
37061,[36070],369,11.000000
37062,[36098],369,6.500000
37063,[36098],369,6.500000
37064,[36060],369,6.500000
37065,[36022],369,5.000000
37066,[36098],369,5.000000
37067,[36060],369,5.500000
37068,[36098],369,1.000000
37069,[36098],369,8.000000
37070,[36028],369,5.500000
37071,[36070],369,4.000000
37072,[36027],369,2.000000
37073,[36052],369,6.500000
37074,[36090],369,8.000000
37075,[36047],369,4.500000
37076,[36070],369,6.000000
37077,[36070],369,8.000000
37078,[36070],369,6.500000
37079,[36070],369,5.000000
37080,[36070],369,8.000000
37081,[36098],369,0.500000
37082,[36060],369,7.000000
37083,[36064],369,5.000000
37084,[36100],369,6.500000
37085,[36098],369,0.000000
37086,[36027],369,5.500000
37087,[36098],369,5.500000
37088,[36098],369,4.500000
37089,[36098],369,5.500000
37090,[36060],369,4.500000
37091,[36098],369,5.000000
37092,[36016],369,8.000000
37093,[36028],369,6.500000
37094,[36052],369,4.000000
37095,[36047],369,9.500000
37096,[36090],369,2.000000
37097,[36098],369,10.500000
37098,[36098],369,6.500000
37099,[36098],369,4.500000
37100,[36064],369,9.500000
38001,[37049],379,9.500000
38002,[37049],379,2.500000
38003,[37084],379,4.000000
38004,[37035],379,2.500000
38005,[37016],379,5.000000
38006,[37024],379,2.500000
38007,[37035],379,5.500000
38008,[37035],379,4.500000
38009,[37038],379,4.500000
38010,[37038],379,6.000000
38011,[37049],379,3.000000
38012,[37035],379,8.000000
38013,[37024],379,6.500000
38014,[37049],379,3.000000
38015,[37090],379,9.000000
38016,[37024],379,9.500000
38017,[37049],379,4.000000
38018,[37049],379,8.000000
38019,[37024],379,10.500000
38020,[37098],379,7.500000
38021,[37024],379,8.500000
38022,[37038],379,0.000000
38023,[37049],379,9.000000
38024,[37098],379,6.500000
38025,[37090],379,6.500000
38026,[37098],379,7.000000
38027,[37016],379,5.500000
38028,[37034],379,2.500000
38029,[37045],379,7.000000
38030,[37090],379,5.500000
38031,[37024],379,5.000000
38032,[37049],379,2.000000
38033,[37035],379,7.000000
38034,[37016],379,0.500000
38035,[37098],379,6.500000
38036,[37024],379,10.000000
38037,[37049],379,1.500000
38038,[37038],379,1.500000
38039,[37038],379,3.500000
38040,[37090],379,5.500000
38041,[37049],379,7.000000
38042,[37035],379,1.000000
38043,[37035],379,2.000000
38044,[37024],379,4.000000
38045,[37086],379,5.000000
38046,[37049],379,0.000000
38047,[37035],379,4.000000
38048,[37049],379,5.000000
38049,[37038],379,10.000000
38050,[37098],379,6.000000
38051,[37045],379,2.000000
38052,[37049],379,6.500000
38053,[37098],379,6.000000
38054,[37038],379,1.000000
38055,[37024],379,4.000000
38056,[37024],379,1.000000
38057,[37049],379,1.500000
38058,[37049],379,3.000000
38059,[37098],379,6.500000
38060,[37098],379,6.500000
38061,[37098],379,8.000000
38062,[37049],379,2.000000
38063,[37049],379,5.000000
38064,[37049],379,0.000000
38065,[37024],379,4.000000
38066,[37049],379,6.500000
38067,[37049],379,3.000000
38068,[37086],379,5.000000
38069,[37090],379,7.000000
38070,[37034],379,5.000000
38071,[37035],379,3.000000
38072,[37098],379,8.000000
38073,[37098],379,6.000000
38074,[37024],379,5.000000
38075,[37090],379,7.000000
38076,[37038],379,1.500000
38077,[37090],379,8.000000
38078,[37098],379,6.000000
38079,[37038],379,6.500000
38080,[37038],379,2.500000
38081,[37090],379,7.000000
38082,[37049],379,1.000000
38083,[37049],379,11.000000
38084,[37038],379,6.000000
38085,[37024],379,3.500000
38086,[37098],379,10.000000
38087,[37049],379,11.000000
38088,[37038],379,4.500000
38089,[37049],379,5.000000
38090,[37038],379,1.500000
38091,[37084],379,7.500000
38092,[37049],379,3.000000
38093,[37098],379,1.000000
38094,[37024],379,5.000000
38095,[37024],379,9.000000
38096,[37049],379,3.500000
38097,[37084],379,8.500000
38098,[37090],379,5.000000
38099,[37034],379,7.500000
38100,[37034],379,4.000000
39001,[38007],389,1.000000
39002,[38089],389,4.500000
39003,[38036],389,4.500000
39004,[38047],389,8.500000
39005,[38036],389,7.500000
39006,[38089],389,8.000000
39007,[38069],389,7.000000
39008,[38047],389,12.000000
39009,[38089],389,7.000000
39010,[38047],389,4.000000
39011,[38089],389,5.500000
39012,[38036],389,9.000000
39013,[38089],389,10.000000
39014,[38007],389,3.000000
39015,[38089],389,2.500000
39016,[38005],389,5.500000
39017,[38089],389,5.500000
39018,[38021],389,3.000000
39019,[38005],389,5.000000
39020,[38005],389,6.000000
39021,[38021],389,7.500000
39022,[38089],389,12.500000
39023,[38024],389,5.500000
39024,[38005],389,6.500000
39025,[38005],389,6.500000
39026,[38005],389,5.000000
39027,[38001],389,5.000000
39028,[38075],389,6.000000
39029,[38070],389,5.500000
39030,[38089],389,2.000000
39031,[38075],389,7.000000
39032,[38015],389,7.000000
39033,[38015],389,6.500000
39034,[38015],389,6.000000
39035,[38079],389,7.500000
39036,[38007],389,5.500000
39037,[38089],389,6.500000
39038,[38015],389,9.500000
39039,[38005],389,4.000000
39040,[38089],389,9.500000
39041,[38089],389,9.500000
39042,[38024],389,6.000000
39043,[38036],389,4.000000
39044,[38089],389,8.000000
39045,[38024],389,5.500000
39046,[38089],389,1.000000
39047,[38005],389,5.500000
39048,[38024],389,8.500000
39049,[38075],389,6.000000
39050,[38089],389,5.500000
39051,[38021],389,11.000000
39052,[38007],389,3.000000
39053,[38015],389,6.500000
39054,[38007],389,2.500000
39055,[38007],389,1.000000
39056,[38089],389,4.000000
39057,[38007],389,6.000000
39058,[38089],389,5.500000
39059,[38089],389,2.500000
39060,[38015],389,7.000000
39061,[38005],389,7.000000
39062,[38036],389,5.500000
39063,[38075],389,6.500000
39064,[38024],389,8.000000
39065,[38089],389,5.500000
39066,[38005],389,4.500000
39067,[38021],389,7.500000
39068,[38024],389,6.000000
39069,[38089],389,2.500000
39070,[38047],389,7.000000
39071,[38024],389,5.000000
39072,[38007],389,13.500000
39073,[38047],389,3.500000
39074,[38089],389,3.500000
39075,[38089],389,6.500000
39076,[38075],389,5.000000
39077,[38089],389,11.000000
39078,[38021],389,7.500000
39079,[38024],389,5.000000
39080,[38021],389,8.000000
39081,[38036],389,4.500000
39082,[38075],389,4.500000
39083,[38036],389,8.500000
39084,[38079],389,5.000000
39085,[38007],389,6.500000
39086,[38036],389,13.000000
39087,[38001],389,4.500000
39088,[38036],389,5.000000
39089,[38005],389,8.000000
39090,[38015],389,5.500000
39091,[38089],389,4.000000
39092,[38079],389,6.500000
39093,[38089],389,4.000000
39094,[38015],389,7.500000
39095,[38015],389,5.000000
39096,[38075],389,8.500000
39097,[38089],389,7.000000
39098,[38005],389,9.000000
39099,[38089],389,6.500000
39100,[38075],389,6.500000
40001,[39087],399,1.000000
40002,[39096],399,4.000000
40003,[39087],399,2.500000
40004,[39071],399,5.500000
40005,[39031],399,7.500000
40006,[39007],399,5.000000
40007,[39074],399,5.500000
40008,[39078],399,2.500000
40009,[39087],399,6.000000
40010,[39090],399,6.500000
40011,[39031],399,8.000000
40012,[39071],399,7.500000
40013,[39041],399,8.000000
40014,[39096],399,9.000000
40015,[39087],399,9.000000
40016,[39098],399,7.000000
40017,[39087],399,9.500000
40018,[39041],399,5.500000
40019,[39078],399,5.500000
40020,[39007],399,6.500000
40021,[39086],399,6.500000
40022,[39006],399,5.000000
40023,[39097],399,5.000000
40024,[39078],399,6.500000
40025,[39078],399,9.500000
40026,[39084],399,4.500000
40027,[39078],399,7.500000
40028,[39081],399,7.500000
40029,[39009],399,6.000000
40030,[39078],399,2.000000
40031,[39041],399,14.500000
40032,[39074],399,2.500000
40033,[39031],399,5.500000
40034,[39090],399,4.500000
40035,[39097],399,3.500000
40036,[39074],399,4.000000
40037,[39078],399,7.500000
40038,[39086],399,4.000000
40039,[39090],399,7.000000
40040,[39009],399,7.000000
40041,[39096],399,8.000000
40042,[39086],399,3.500000
40043,[39022],399,1.000000
40044,[39078],399,5.500000
40045,[39081],399,8.000000
40046,[39087],399,7.000000
40047,[39037],399,2.500000
40048,[39078],399,10.500000
40049,[39022],399,2.500000
40050,[39096],399,7.000000
40051,[39090],399,4.000000
40052,[39087],399,3.000000
40053,[39078],399,4.000000
40054,[39086],399,2.500000
40055,[39007],399,7.000000
40056,[39041],399,7.500000
40057,[39007],399,7.000000
40058,[39041],399,8.000000
40059,[39087],399,10.000000
40060,[39098],399,5.500000
40061,[39078],399,3.500000
40062,[39087],399,4.000000
40063,[39078],399,0.500000
40064,[39031],399,9.500000
40065,[39081],399,5.000000
40066,[39096],399,11.000000
40067,[39078],399,6.000000
40068,[39020],399,5.500000
40069,[39074],399,11.500000
40070,[39100],399,5.500000
40071,[39022],399,5.500000
40072,[39007],399,7.500000
40073,[39041],399,1.500000
40074,[39096],399,7.500000
40075,[39090],399,8.000000
40076,[39090],399,8.000000
40077,[39096],399,7.500000
40078,[39097],399,7.500000
40079,[39078],399,8.000000
40080,[39090],399,7.000000
40081,[39081],399,6.500000
40082,[39084],399,3.500000
40083,[39041],399,3.000000
40084,[39096],399,5.000000
40085,[39007],399,6.000000
40086,[39078],399,6.000000
40087,[39078],399,2.500000
40088,[39007],399,4.500000
40089,[39100],399,8.500000
40090,[39096],399,5.000000
40091,[39084],399,11.500000
40092,[39078],399,3.000000
40093,[39096],399,6.500000
40094,[39081],399,7.500000
40095,[39087],399,2.000000
40096,[39100],399,3.500000
40097,[39007],399,7.500000
40098,[39020],399,7.500000
40099,[39087],399,10.000000
40100,[39022],399,8.000000
41001,[40084],409,6.500000
41002,[40009],409,4.000000
41003,[40027],409,5.000000
41004,[40060],409,7.500000
41005,[40015],409,12.000000
41006,[40031],409,3.000000
41007,[40016],409,6.000000
41008,[40016],409,5.500000
41009,[40056],409,6.500000
41010,[40027],409,2.500000
41011,[40027],409,6.500000
41012,[40084],409,7.000000
41013,[40097],409,8.500000
41014,[40015],409,5.000000
41015,[40016],409,8.500000
41016,[40097],409,8.500000
41017,[40086],409,2.000000
41018,[40097],409,5.500000
41019,[40097],409,7.000000
41020,[40097],409,6.500000
41021,[40031],409,11.000000
41022,[40084],409,5.500000
41023,[40027],409,7.500000
41024,[40060],409,5.500000
41025,[40016],409,7.000000
41026,[40015],409,4.500000
41027,[40056],409,8.000000
41028,[40016],409,5.500000
41029,[40090],409,4.000000
41030,[40027],409,9.500000
41031,[40060],409,5.500000
41032,[40015],409,6.500000
41033,[40027],409,4.000000
41034,[40027],409,6.000000
41035,[40094],409,10.000000
41036,[40016],409,3.500000
41037,[40031],409,7.500000
41038,[40009],409,2.000000
41039,[40086],409,10.000000
41040,[40009],409,5.000000
41041,[40084],409,1.000000
41042,[40086],409,8.000000
41043,[40015],409,1.000000
41044,[40071],409,3.500000
41045,[40009],409,6.000000
41046,[40016],409,0.000000
41047,[40060],409,9.000000
41048,[40009],409,16.000000
41049,[40084],409,7.500000
41050,[40056],409,3.500000
41051,[40097],409,5.000000
41052,[40016],409,7.000000
41053,[40084],409,4.500000
41054,[40009],409,15.000000
41055,[40009],409,9.500000
41056,[40090],409,5.000000
41057,[40031],409,6.000000
41058,[40056],409,4.000000
41059,[40013],409,8.500000
41060,[40016],409,5.000000
41061,[40060],409,6.500000
41062,[40086],409,9.000000
41063,[40084],409,5.500000
41064,[40016],409,5.500000
41065,[40071],409,5.000000
41066,[40097],409,5.000000
41067,[40031],409,10.500000
41068,[40084],409,7.000000
41069,[40086],409,9.000000
41070,[40016],409,4.000000
41071,[40013],409,9.500000
41072,[40027],409,8.000000
41073,[40031],409,3.000000
41074,[40071],409,6.000000
41075,[40071],409,9.000000
41076,[40097],409,7.000000
41077,[40056],409,4.000000
41078,[40097],409,5.500000
41079,[40031],409,5.000000
41080,[40016],409,6.000000
41081,[40056],409,13.500000
41082,[40027],409,7.000000
41083,[40084],409,5.000000
41084,[40086],409,2.500000
41085,[40084],409,6.000000
41086,[40071],409,4.500000
41087,[40097],409,6.000000
41088,[40086],409,6.000000
41089,[40016],409,5.500000
41090,[40071],409,7.500000
41091,[40071],409,9.500000
41092,[40056],409,6.500000
41093,[40060],409,5.500000
41094,[40027],409,5.500000
41095,[40015],409,12.500000
41096,[40031],409,11.000000
41097,[40097],409,8.000000
41098,[40016],409,7.000000
41099,[40071],409,6.500000
41100,[40097],409,8.500000
42001,[41026],419,8.000000
42002,[41022],419,5.000000
42003,[41026],419,4.000000
42004,[41022],419,7.000000
42005,[41022],419,5.500000
42006,[41022],419,6.500000
42007,[41048],419,9.000000
42008,[41048],419,5.000000
42009,[41022],419,5.500000
42010,[41022],419,5.500000
42011,[41022],419,2.500000
42012,[41022],419,7.500000
42013,[41022],419,6.000000
42014,[41022],419,6.500000
42015,[41029],419,5.000000
42016,[41029],419,3.000000
42017,[41090],419,5.000000
42018,[41026],419,8.000000
42019,[41026],419,8.000000
42020,[41022],419,4.500000
42021,[41026],419,9.000000
42022,[41022],419,6.500000
42023,[41026],419,9.000000
42024,[41026],419,9.500000
42025,[41026],419,5.500000
42026,[41045],419,5.500000
42027,[41022],419,5.500000
42028,[41029],419,7.500000
42029,[41022],419,5.500000
42030,[41026],419,8.000000
42031,[41045],419,10.500000
42032,[41062],419,2.500000
42033,[41048],419,5.000000
42034,[41082],419,3.000000
42035,[41062],419,10.500000
42036,[41082],419,4.500000
42037,[41022],419,9.000000
42038,[41022],419,5.500000
42039,[41082],419,5.000000
42040,[41022],419,5.500000
42041,[41048],419,6.000000
42042,[41022],419,5.500000
42043,[41029],419,7.500000
42044,[41090],419,10.500000
42045,[41090],419,3.500000
42046,[41062],419,6.500000
42047,[41040],419,6.000000
42048,[41062],419,1.000000
42049,[41090],419,8.000000
42050,[41022],419,5.500000
42051,[41052],419,5.000000
42052,[41062],419,6.500000
42053,[41062],419,12.000000
42054,[41022],419,4.000000
42055,[41052],419,6.500000
42056,[41022],419,3.000000
42057,[41022],419,6.500000
42058,[41048],419,5.500000
42059,[41022],419,2.500000
42060,[41022],419,6.500000
42061,[41062],419,8.000000
42062,[41048],419,6.500000
42063,[41052],419,6.000000
42064,[41048],419,10.000000
42065,[41026],419,9.000000
42066,[41045],419,0.500000
42067,[41048],419,8.500000
42068,[41022],419,3.500000
42069,[41022],419,7.000000
42070,[41022],419,6.500000
42071,[41029],419,0.500000
42072,[41022],419,5.000000
42073,[41048],419,2.500000
42074,[41022],419,6.000000
42075,[41022],419,2.000000
42076,[41029],419,5.500000
42077,[41029],419,9.000000
42078,[41090],419,12.500000
42079,[41026],419,13.500000
42080,[41022],419,4.500000
42081,[41026],419,7.500000
42082,[41082],419,8.500000
42083,[41022],419,6.000000
42084,[41048],419,3.000000
42085,[41022],419,6.500000
42086,[41082],419,4.000000
42087,[41062],419,8.000000
42088,[41048],419,4.000000
42089,[41026],419,10.500000
42090,[41022],419,7.500000
42091,[41022],419,8.500000
42092,[41026],419,11.000000
42093,[41090],419,5.000000
42094,[41026],419,6.500000
42095,[41062],419,5.000000
42096,[41029],419,8.500000
42097,[41026],419,7.000000
42098,[41029],419,7.500000
42099,[41062],419,7.500000
42100,[41026],419,10.500000
43001,[42019],429,5.000000
43002,[42031],429,5.500000
43003,[42050],429,6.000000
43004,[42074],429,6.000000
43005,[42035],429,5.500000
43006,[42035],429,3.000000
43007,[42094],429,6.000000
43008,[42035],429,7.500000
43009,[42035],429,10.500000
43010,[42019],429,3.000000
43011,[42037],429,5.500000
43012,[42080],429,5.500000
43013,[42031],429,6.000000
43014,[42080],429,7.000000
43015,[42019],429,11.000000
43016,[42031],429,5.500000
43017,[42035],429,7.500000
43018,[42022],429,9.000000
43019,[42022],429,3.500000
43020,[42080],429,5.500000
43021,[42031],429,11.000000
43022,[42035],429,8.500000
43023,[42035],429,5.000000
43024,[42094],429,9.000000
43025,[42035],429,2.500000
43026,[42037],429,6.000000
43027,[42050],429,3.500000
43028,[42022],429,6.500000
43029,[42094],429,5.500000
43030,[42031],429,5.000000
43031,[42031],429,4.500000
43032,[42031],429,6.500000
43033,[42022],429,5.500000
43034,[42050],429,4.000000
43035,[42011],429,5.500000
43036,[42022],429,5.500000
43037,[42022],429,1.000000
43038,[42080],429,4.000000
43039,[42022],429,9.000000
43040,[42031],429,11.000000
43041,[42035],429,7.000000
43042,[42019],429,6.500000
43043,[42022],429,6.500000
43044,[42074],429,4.500000
43045,[42035],429,5.500000
43046,[42035],429,6.500000
43047,[42050],429,7.000000
43048,[42074],429,7.500000
43049,[42082],429,9.000000
43050,[42019],429,14.500000
43051,[42074],429,7.500000
43052,[42094],429,6.000000
43053,[42019],429,7.000000
43054,[42035],429,8.500000
43055,[42035],429,8.500000
43056,[42022],429,6.000000
43057,[42022],429,6.500000
43058,[42031],429,3.500000
43059,[42035],429,2.000000
